0.000390841   -1.04528e-05   -0.00145371   5.68195e-10   5.68195e-10   -3.78344e-08   -0.000137302   0   -1.03657e-18   1   7.54952e-15
0.000405509   -1.06285e-05   -0.00145373   5.53551e-10   5.53551e-10   -3.75919e-08   -0.000137302   0   -1.15852e-18   1   8.43769e-15
0.000420727   -9.91696e-06   -0.00145375   5.35142e-10   5.35142e-10   -3.36855e-08   -0.000137302   0   -1.28046e-18   1   9.32587e-15
0.000436516   -8.17505e-06   -0.00145376   5.12587e-10   5.12587e-10   -2.54038e-08   -0.000137302   0   -1.4329e-18   1   1.04361e-14
0.000452898   -5.25711e-06   -0.00145378   4.85472e-10   4.85472e-10   -1.19954e-08   -0.000137302   0   -1.58534e-18   1   1.15463e-14
0.000469894   -3.55046e-06   -0.0014538   4.53348e-10   4.53348e-10   -5.01747e-09   -0.000137302   0   -1.76826e-18   1   1.28786e-14
0.000487528   -6.38353e-06   -0.00145382   4.15734e-10   4.15734e-10   -2.05781e-08   -0.000137302   0   -1.98167e-18   1   1.44329e-14
0.000505825   -9.00258e-06   -0.00145385   3.72107e-10   3.72107e-10   -3.53856e-08   -0.000137302   0   -2.22557e-18   1   1.62093e-14
0.000524807   -1.12509e-05   -0.00145387   3.21905e-10   3.21905e-10   -4.85028e-08   -0.000137302   0   -2.46947e-18   1   1.79856e-14
0.000544503   -1.2969e-05   -0.00145389   2.64523e-10   2.64523e-10   -5.89396e-08   -0.000137302   0   -2.77434e-18   1   2.02061e-14
0.000564937   -1.39943e-05   -0.00145392   1.99307e-10   1.99307e-10   -6.56496e-08   -0.000137302   0   -3.1097e-18   1   2.26485e-14
0.000586138   -1.41614e-05   -0.00145394   1.25553e-10   1.25553e-10   -6.75273e-08   -0.000137302   0   -3.44506e-18   1   2.5091e-14
0.000608135   -1.33018e-05   -0.00145397   4.25035e-11   4.25035e-11   -6.34044e-08   -0.000137302   0   -3.87188e-18   1   2.81997e-14
0.000630957   -1.12439e-05   -0.00145399   -5.06569e-11   -5.0657e-11   -5.20465e-08   -0.000137302   0   -4.2987e-18   1   3.13083e-14
0.000654636   -7.81307e-06   -0.00145402   -1.54806e-10   -1.54806e-10   -3.21491e-08   -0.000137302   0   -4.81699e-18   1   3.5083e-14
0.000679204   -2.83137e-06   -0.00145405   -2.70886e-10   -2.70886e-10   -2.33414e-09   -0.000137302   0   -5.36576e-18   1   3.90799e-14
0.000704693   -5.205e-06   -0.00145408   -3.99911e-10   -3.99912e-10   -2.48407e-08   -0.000137302   0   -6.00599e-18   1   4.37428e-14
0.000731139   -8.16454e-06   -0.00145411   -5.42973e-10   -5.42973e-10   -5.19761e-08   -0.000137302   0   -6.70719e-18   1   4.88498e-14
0.000758578   -1.07692e-05   -0.00145414   -7.0124e-10   -7.0124e-10   -7.6835e-08   -0.000137302   0   -7.49986e-18   1   5.4623e-14
0.000787046   -1.28277e-05   -0.00145418   -8.7597e-10   -8.7597e-10   -9.76993e-08   -0.000137302   0   -8.35351e-18   1   6.08402e-14
0.000816582   -1.41454e-05   -0.00145421   -1.06851e-09   -1.06851e-09   -1.12754e-07   -0.000137302   0   -9.35958e-18   1   6.81677e-14
0.000847227   -1.4524e-05   -0.00145425   -1.28031e-09   -1.28032e-09   -1.2008e-07   -0.000137302   0   -1.04266e-17   1   7.59393e-14
0.000879023   -1.37617e-05   -0.00145428   -1.51293e-09   -1.51293e-09   -1.17653e-07   -0.000137302   0   -1.16461e-17   1   8.4821e-14
0.000912011   -1.16528e-05   -0.00145432   -1.76803e-09   -1.76803e-09   -1.03329e-07   -0.000137302   0   -1.30181e-17   1   9.4813e-14
0.000946237   -7.98825e-06   -0.00145436   -2.04739e-09   -2.04739e-09   -7.48481e-08   -0.000137302   0   -1.45424e-17   1   1.05915e-13
0.000981748   -2.55488e-06   -0.00145441   -2.35294e-09   -2.35294e-09   -2.98184e-08   -0.000137302   0   -1.62497e-17   1   1.1835e-13
0.00101859   -1.19816e-06   -0.00145445   -2.68671e-09   -2.68672e-09   -2.50665e-08   -0.000137302   0   -1.81399e-17   1   1.32117e-13
0.00105682   -5.36355e-06   -0.00145449   -3.05092e-09   -3.05092e-09   -7.4235e-08   -0.000137302   0   -2.02435e-17   1   1.47438e-13
0.00109648   -9.31895e-06   -0.00145454   -3.44792e-09   -3.44792e-09   -1.20589e-07   -0.000137302   0   -2.26215e-17   1   1.64757e-13
0.00113763   -1.28355e-05   -0.00145459   -3.88022e-09   -3.88022e-09   -1.6115e-07   -0.000137302   0   -2.52739e-17   1   1.84075e-13
0.00118032   -1.56801e-05   -0.00145464   -4.35053e-09   -4.35053e-09   -1.92771e-07   -0.000137302   0   -2.82312e-17   1   2.05613e-13
0.00122462   -1.76157e-05   -0.00145469   -4.86172e-09   -4.86172e-09   -2.12127e-07   -0.000137302   0   -3.15238e-17   1   2.29594e-13
0.00127057   -1.84007e-05   -0.00145474   -5.41691e-09   -5.41691e-09   -2.15706e-07   -0.000137302   0   -3.52128e-17   1   2.56462e-13
0.00131826   -1.77894e-05   -0.0014548   -6.01938e-09   -6.01938e-09   -1.99795e-07   -0.000137302   0   -3.93285e-17   1   2.86438e-13
0.00136773   -1.55315e-05   -0.00145486   -6.67267e-09   -6.67267e-09   -1.60475e-07   -0.000137302   0   -4.39016e-17   1   3.19744e-13
0.00141906   -1.13723e-05   -0.00145492   -7.38057e-09   -7.38057e-09   -9.36035e-08   -0.000137302   0   -4.9054e-17   1   3.5727e-13
0.00147231   -6.13237e-06   -0.00145498   -8.14711e-09   -8.14711e-09   -1.15228e-08   -0.000137302   0   -5.47856e-17   1   3.99014e-13
0.00152757   -1.16858e-05   -0.00145505   -8.97662e-09   -8.97662e-09   -9.74977e-08   -0.000137302   0   -6.11879e-17   1   4.45644e-13
0.00158489   -1.70149e-05   -0.00145511   -9.87371e-09   -9.87371e-09   -1.80253e-07   -0.000137302   0   -6.83219e-17   1   4.97602e-13
0.00164437   -2.18461e-05   -0.00145518   -1.08433e-08   -1.08433e-08   -2.54629e-07   -0.000137302   0   -7.63096e-17   1   5.55778e-13
0.00170608   -2.59014e-05   -0.00145526   -1.18907e-08   -1.18907e-08   -3.15177e-07   -0.000137302   0   -8.52423e-17   1   6.20837e-13
0.00177011   -2.88975e-05   -0.00145533   -1.30215e-08   -1.30215e-08   -3.56138e-07   -0.000137302   0   -9.51812e-17   1   6.93223e-13
0.00183654   -3.05461e-05   -0.00145541   -1.42417e-08   -1.42417e-08   -3.71432e-07   -0.000137302   0   -1.06309e-16   1   7.7427e-13
0.00190546   -3.05541e-05   -0.00145549   -1.55577e-08   -1.55577e-08   -3.54633e-07   -0.000137302   0   -1.18748e-16   1   8.64864e-13
0.00197697   -2.86229e-05   -0.00145558   -1.69764e-08   -1.69764e-08   -2.98956e-07   -0.000137302   0   -1.3262e-16   1   9.65894e-13
0.00205116   -2.44488e-05   -0.00145566   -1.85051e-08   -1.85051e-08   -1.97232e-07   -0.000137302   0   -1.48107e-16   1   1.07869e-12
0.00212814   -1.77227e-05   -0.00145575   -2.01516e-08   -2.01516e-08   -4.18901e-08   -0.000137302   0   -1.65424e-16   1   1.20481e-12
0.002208   -1.90871e-05   -0.00145585   -2.19241e-08   -2.19241e-08   -7.93327e-08   -0.000137302   0   -1.84753e-16   1   1.34559e-12
0.00229087   -2.52145e-05   -0.00145594   -2.38317e-08   -2.38317e-08   -2.31294e-07   -0.000137302   0   -2.06338e-16   1   1.5028e-12
0.00237684   -3.07955e-05   -0.00145605   -2.58836e-08   -2.58836e-08   -3.73129e-07   -0.000137302   0   -2.30453e-16   1   1.67844e-12
0.00246604   -3.54989e-05   -0.00145615   -2.80901e-08   -2.80901e-08   -4.95414e-07   -0.000137302   0   -2.57373e-16   1   1.8745e-12
0.00255859   -3.89877e-05   -0.00145626   -3.04619e-08   -3.04619e-08   -5.88196e-07   -0.000137302   0   -2.87464e-16   1   2.09366e-12
0.00265461   -4.09191e-05   -0.00145637   -3.30104e-08   -3.30104e-08   -6.40963e-07   -0.000137302   0   -3.21061e-16   1   2.33835e-12
0.00275423   -4.09443e-05   -0.00145649   -3.57479e-08   -3.57479e-08   -6.42612e-07   -0.000137302   0   -3.58591e-16   1   2.61169e-12
0.00285759   -3.87085e-05   -0.00145661   -3.86874e-08   -3.86874e-08   -5.8142e-07   -0.000137302   0   -4.0048e-16   1   2.91678e-12
0.00296483   -3.38509e-05   -0.00145674   -4.18428e-08   -4.18428e-08   -4.45002e-07   -0.000137302   0   -4.47278e-16   1   3.25762e-12
0.0030761   -2.60045e-05   -0.00145687   -4.52289e-08   -4.52289e-08   -2.20284e-07   -0.000137302   0   -4.99564e-16   1   3.63842e-12
0.00319154   -1.94111e-05   -0.001457   -4.88615e-08   -4.88615e-08   -5.40825e-08   -0.000137302   0   -5.57947e-16   1   4.06364e-12
0.00331131   -2.50861e-05   -0.00145714   -5.27572e-08   -5.27572e-08   -3.28368e-07   -0.000137302   0   -6.23129e-16   1   4.53837e-12
0.00343558   -3.00949e-05   -0.00145729   -5.69341e-08   -5.69341e-08   -5.91035e-07   -0.000137302   0   -6.95963e-16   1   5.06883e-12
0.00356451   -3.40448e-05   -0.00145744   -6.14111e-08   -6.14111e-08   -8.25825e-07   -0.000137302   0   -7.77303e-16   1   5.66125e-12
0.00369828   -3.65366e-05   -0.0014576   -6.62085e-08   -6.62086e-08   -1.01557e-06   -0.000137302   0   -8.68124e-16   1   6.32272e-12
0.00383707   -3.71645e-05   -0.00145776   -7.1348e-08   -7.1348e-08   -1.14214e-06   -0.000137302   0   -9.69586e-16   1   7.06168e-12
0.00398107   -3.55158e-05   -0.00145793   -7.68523e-08   -7.68523e-08   -1.18641e-06   -0.000137302   0   -1.08291e-15   1   7.88702e-12
0.00413048   -3.11711e-05   -0.00145811   -8.27461e-08   -8.27461e-08   -1.12815e-06   -0.000137302   0   -1.20946e-15   1   8.80873e-12
0.00428549   -2.37039e-05   -0.00145829   -8.90552e-08   -8.90553e-08   -9.46053e-07   -0.000137302   0   -1.3508e-15   1   9.83813e-12
0.00444631   -1.26807e-05   -0.00145848   -9.58075e-08   -9.58075e-08   -6.17585e-07   -0.000137302   0   -1.50866e-15   1   1.09879e-11
0.00461318   2.33889e-06   -0.00145867   -1.03032e-07   -1.03032e-07   -1.18977e-07   -0.000137302   0   -1.68497e-15   1   1.2272e-11
0.0047863   -8.92878e-07   -0.00145888   -1.10761e-07   -1.10761e-07   -4.16117e-07   -0.000137302   0   -1.88186e-15   1   1.37059e-11
0.00496592   -8.20331e-06   -0.00145909   -1.19027e-07   -1.19027e-07   -8.83522e-07   -0.000137302   0   -2.10179e-15   1   1.53078e-11
0.00515229   -1.49942e-05   -0.00145931   -1.27865e-07   -1.27865e-07   -1.31265e-06   -0.000137302   0   -2.3474e-15   1   1.70965e-11
0.00534564   -2.07959e-05   -0.00145953   -1.37314e-07   -1.37314e-07   -1.67399e-06   -0.000137302   0   -2.62172e-15   1   1.90945e-11
0.00554626   -2.51312e-05   -0.00145977   -1.47413e-07   -1.47413e-07   -1.93639e-06   -0.000137302   0   -2.92812e-15   1   2.13261e-11
0.0057544   -2.75156e-05   -0.00146001   -1.58205e-07   -1.58205e-07   -2.06697e-06   -0.000137302   0   -3.27031e-15   1   2.38183e-11
0.00597035   -2.74568e-05   -0.00146027   -1.69736e-07   -1.69736e-07   -2.03106e-06   -0.000137302   0   -3.65249e-15   1   2.66018e-11
0.00619441   -2.44549e-05   -0.00146053   -1.82052e-07   -1.82053e-07   -1.79204e-06   -0.000137302   0   -4.07932e-15   1   2.97105e-11
0.00642688   -1.80023e-05   -0.00146081   -1.95207e-07   -1.95207e-07   -1.31128e-06   -0.000137302   0   -4.55604e-15   1   3.31826e-11
0.00666807   -7.58362e-06   -0.00146109   -2.09253e-07   -2.09253e-07   -5.48016e-07   -0.000137302   0   -5.08847e-15   1   3.70604e-11
0.00691831   -3.60628e-06   -0.00146138   -2.24249e-07   -2.24249e-07   -3.06729e-07   -0.000137302   0   -5.68313e-15   1   4.13913e-11
0.00717794   -1.33401e-05   -0.00146169   -2.40256e-07   -2.40257e-07   -1.14699e-06   -0.000137302   0   -6.34729e-15   1   4.62286e-11
0.00744732   -2.23573e-05   -0.001462   -2.5734e-07   -2.5734e-07   -1.94402e-06   -0.000137302   0   -7.08905e-15   1   5.16309e-11
0.00772681   -3.01109e-05   -0.00146233   -2.75569e-07   -2.75569e-07   -2.64731e-06   -0.000137302   0   -7.91751e-15   1   5.76648e-11
0.00801678   -3.60458e-05   -0.00146267   -2.95017e-07   -2.95018e-07   -3.20362e-06   -0.000137302   0   -8.84277e-15   1   6.44036e-11
0.00831764   -3.95991e-05   -0.00146303   -3.15763e-07   -3.15763e-07   -3.55677e-06   -0.000137302   0   -9.87616e-15   1   7.193e-11
0.00862979   -4.01995e-05   -0.00146339   -3.37889e-07   -3.37889e-07   -3.64752e-06   -0.000137302   0   -1.10303e-14   1   8.0336e-11
0.00895365   -3.72681e-05   -0.00146378   -3.61484e-07   -3.61484e-07   -3.41341e-06   -0.000137302   0   -1.23194e-14   1   8.97245e-11
0.00928966   -3.02176e-05   -0.00146417   -3.8664e-07   -3.8664e-07   -2.78854e-06   -0.000137302   0   -1.3759e-14   1   1.0021e-10
0.00963829   -1.84526e-05   -0.00146458   -4.13458e-07   -4.13458e-07   -1.70347e-06   -0.000137302   0   -1.5367e-14   1   1.11921e-10
0.01   -1.36974e-06   -0.00146501   -4.42042e-07   -4.42043e-07   -8.49611e-08   -0.000137302   0   -1.71628e-14   1   1.25e-10
0.0103753   -1.35195e-05   -0.00146545   -4.72506e-07   -4.72506e-07   -1.55213e-06   -0.000137302   0   -1.91685e-14   1   1.39608e-10
0.0107647   -2.52806e-05   -0.0014659   -5.04966e-07   -5.04966e-07   -2.97481e-06   -0.000137302   0   -2.14086e-14   1   1.55923e-10
0.0111686   -3.60251e-05   -0.00146638   -5.3955e-07   -5.3955e-07   -4.26722e-06   -0.000137302   0   -2.39105e-14   1   1.74145e-10
0.0115878   -4.51175e-05   -0.00146687   -5.76391e-07   -5.76391e-07   -5.33897e-06   -0.000137302   0   -2.67047e-14   1   1.94496e-10
0.0120226   -5.19142e-05   -0.00146738   -6.15631e-07   -6.15631e-07   -6.0948e-06   -0.000137302   0   -2.98256e-14   1   2.17225e-10
0.0124738   -5.57641e-05   -0.00146791   -6.57421e-07   -6.57421e-07   -6.43432e-06   -0.000137302   0   -3.3311e-14   1   2.42611e-10
0.012942   -5.60078e-05   -0.00146846   -7.01919e-07   -7.0192e-07   -6.25179e-06   -0.000137302   0   -3.72039e-14   1   2.70963e-10
0.0134276   -5.19786e-05   -0.00146903   -7.49296e-07   -7.49297e-07   -5.43581e-06   -0.000137302   0   -4.15516e-14   1   3.02629e-10
0.0139316   -4.3002e-05   -0.00146963   -7.99731e-07   -7.99732e-07   -3.86902e-06   -0.000137302   0   -4.64075e-14   1   3.37995e-10
0.0144544   -2.8396e-05   -0.00147024   -8.53414e-07   -8.53415e-07   -1.42784e-06   -0.000137302   0   -5.18309e-14   1   3.77494e-10
0.0149968   -2.72335e-05   -0.00147088   -9.10548e-07   -9.10549e-07   -1.57116e-06   -0.000137302   0   -5.7888e-14   1   4.21609e-10
0.0155597   -3.8049e-05   -0.00147154   -9.71346e-07   -9.71347e-07   -4.02213e-06   -0.000137302   0   -6.46529e-14   1   4.7088e-10
0.0161436   -4.73054e-05   -0.00147223   -1.03603e-06   -1.03604e-06   -6.30594e-06   -0.000137302   0   -7.22085e-14   1   5.25909e-10
0.0167494   -5.42921e-05   -0.00147294   -1.10486e-06   -1.10486e-06   -8.27076e-06   -0.000137302   0   -8.0647e-14   1   5.87368e-10
0.017378   -5.8292e-05   -0.00147368   -1.17806e-06   -1.17806e-06   -9.75678e-06   -0.000137302   0   -9.00717e-14   1   6.5601e-10
0.0180302   -5.85813e-05   -0.00147444   -1.25593e-06   -1.25593e-06   -1.05958e-05   -0.000137302   0   -1.00598e-13   1   7.32673e-10
0.0187068   -5.44302e-05   -0.00147524   -1.33873e-06   -1.33874e-06   -1.0611e-05   -0.000137302   0   -1.12354e-13   1   8.18296e-10
0.0194089   -4.51027e-05   -0.00147606   -1.42679e-06   -1.42679e-06   -9.61611e-06   -0.000137302   0   -1.25484e-13   1   9.13924e-10
0.0201372   -2.98571e-05   -0.00147692   -1.52041e-06   -1.52041e-06   -7.41548e-06   -0.000137302   0   -1.40148e-13   1   1.02073e-09
0.020893   -7.94665e-06   -0.00147781   -1.61994e-06   -1.61994e-06   -3.80323e-06   -0.000137302   0   -1.56527e-13   1   1.14001e-09
0.021677   1.40083e-05   -0.00147873   -1.72574e-06   -1.72574e-06   -2.67103e-07   -0.000137302   0   -1.74819e-13   1   1.27324e-09
0.0224905   2.40581e-06   -0.00147969   -1.83819e-06   -1.83819e-06   -4.52314e-06   -0.000137302   0   -1.95249e-13   1   1.42204e-09
0.0233346   -8.6199e-06   -0.00148068   -1.95769e-06   -1.95769e-06   -8.6168e-06   -0.000137302   0   -2.18066e-13   1   1.58822e-09
0.0242103   -1.83039e-05   -0.00148171   -2.08468e-06   -2.08468e-06   -1.22969e-05   -0.000137302   0   -2.4355e-13   1   1.77382e-09
0.0251189   -2.58778e-05   -0.00148278   -2.2196e-06   -2.21961e-06   -1.52994e-05   -0.000137302   0   -2.72012e-13   1   1.98112e-09
0.0260615   -3.05703e-05   -0.00148388   -2.36295e-06   -2.36295e-06   -1.73474e-05   -0.000137302   0   -3.038e-13   1   2.21264e-09
0.0270396   -3.16074e-05   -0.00148503   -2.51521e-06   -2.51522e-06   -1.81496e-05   -0.000137302   0   -3.39303e-13   1   2.47121e-09
0.0280543   -2.82135e-05   -0.00148623   -2.67694e-06   -2.67695e-06   -1.74007e-05   -0.000137302   0   -3.78956e-13   1   2.76001e-09
0.0291072   -1.96115e-05   -0.00148746   -2.8487e-06   -2.84871e-06   -1.47799e-05   -0.000137302   0   -4.23242e-13   1   3.08255e-09
0.0301995   -5.02365e-06   -0.00148875   -3.0311e-06   -3.0311e-06   -9.95088e-06   -0.000137302   0   -4.72703e-13   1   3.44279e-09
0.0313329   1.63279e-05   -0.00149008   -3.22477e-06   -3.22477e-06   -2.56076e-06   -0.000137302   0   -5.27945e-13   1   3.84512e-09
0.0325087   1.20214e-05   -0.00149146   -3.43038e-06   -3.43038e-06   -5.58012e-06   -0.000137302   0   -5.89642e-13   1   4.29448e-09
0.0337287   -1.97293e-06   -0.0014929   -3.64865e-06   -3.64866e-06   -1.25149e-05   -0.000137302   0   -6.58549e-13   1   4.79634e-09
0.0349945   -1.48054e-05   -0.00149439   -3.88033e-06   -3.88034e-06   -1.89099e-05   -0.000137302   0   -7.3551e-13   1   5.35686e-09
0.0363078   -2.57055e-05   -0.00149593   -4.12623e-06   -4.12624e-06   -2.43392e-05   -0.000137302   0   -8.21464e-13   1   5.98288e-09
0.0376704   -3.39065e-05   -0.00149753   -4.38718e-06   -4.38719e-06   -2.83566e-05   -0.000137302   0   -9.17462e-13   1   6.68206e-09
0.0390841   -3.86467e-05   -0.00149919   -4.66407e-06   -4.66408e-06   -3.04951e-05   -0.000137302   0   -1.02468e-12   1   7.46295e-09
0.0405509   -3.91702e-05   -0.00150092   -4.95786e-06   -4.95787e-06   -3.0266e-05   -0.000137302   0   -1.14443e-12   1   8.33509e-09
0.0420727   -3.47279e-05   -0.00150271   -5.26953e-06   -5.26954e-06   -2.71577e-05   -0.000137302   0   -1.27817e-12   1   9.30916e-09
0.0436516   -2.45787e-05   -0.00150456   -5.60014e-06   -5.60016e-06   -2.06354e-05   -0.000137302   0   -1.42754e-12   1   1.03971e-08
0.0452898   -7.99045e-06   -0.00150649   -5.9508e-06   -5.95082e-06   -1.014e-05   -0.000137302   0   -1.59437e-12   1   1.16121e-08
0.0469894   2.37129e-06   -0.00150849   -6.32269e-06   -6.32271e-06   -4.40062e-06   -0.000137302   0   -1.78069e-12   1   1.29691e-08
0.0487528   -1.11546e-05   -0.00151056   -6.71706e-06   -6.71708e-06   -1.55861e-05   -0.000137302   0   -1.98879e-12   1   1.44847e-08
0.0505825   -2.35848e-05   -0.00151271   -7.13521e-06   -7.13523e-06   -2.6165e-05   -0.000137302   0   -2.2212e-12   1   1.61775e-08
0.0524807   -3.42363e-05   -0.00151494   -7.57852e-06   -7.57855e-06   -3.54722e-05   -0.000137302   0   -2.48078e-12   1   1.8068e-08
0.0544503   -4.24419e-05   -0.00151726   -8.04848e-06   -8.04851e-06   -4.28142e-05   -0.000137302   0   -2.77069e-12   1   2.01795e-08
0.0564937   -4.75515e-05   -0.00151966   -8.54662e-06   -8.54665e-06   -4.74678e-05   -0.000137302   0   -3.09448e-12   1   2.25377e-08
0.0586138   -4.89339e-05   -0.00152215   -9.07457e-06   -9.0746e-06   -4.86796e-05   -0.000137302   0   -3.45612e-12   1   2.51716e-08
0.0608135   -4.59782e-05   -0.00152474   -9.63406e-06   -9.6341e-06   -4.56647e-05   -0.000137302   0   -3.86001e-12   1   2.81132e-08
0.0630957   -3.80959e-05   -0.00152742   -1.02269e-05   -1.02269e-05   -3.76064e-05   -0.000137302   0   -4.3111e-12   1   3.13986e-08
0.0654636   -2.4722e-05   -0.00153021   -1.0855e-05   -1.08551e-05   -2.3655e-05   -0.000137302   0   -4.81491e-12   1   3.50679e-08
0.0679204   -5.31775e-06   -0.00153309   -1.15204e-05   -1.15205e-05   -2.92706e-06   -0.000137302   0   -5.3776e-12   1   3.91661e-08
0.0704693   -1.14012e-05   -0.00153609   -1.22253e-05   -1.22254e-05   -1.64607e-05   -0.000137302   0   -6.00604e-12   1   4.37432e-08
0.0731139   -1.92795e-05   -0.0015392   -1.29719e-05   -1.29719e-05   -3.29016e-05   -0.000137302   0   -6.70793e-12   1   4.88551e-08
0.0758578   -2.58499e-05   -0.00154243   -1.37625e-05   -1.37626e-05   -4.77835e-05   -0.000137302   0   -7.49184e-12   1   5.45645e-08
0.0787046   -3.0696e-05   -0.00154577   -1.45997e-05   -1.45998e-05   -6.00813e-05   -0.000137302   0   -8.36736e-12   1   6.09411e-08
0.0816582   -3.34374e-05   -0.00154925   -1.54861e-05   -1.54862e-05   -6.8733e-05   -0.000137302   0   -9.34519e-12   1   6.80629e-08
